"state","age","dt","norm_visits"
"OR","45_54","6/18/2020",1507232.657
"MA","18_24","7/4/2020",1500545.547
"MA","18_24","4/14/2020",1241519.989
"LA","65_plus","5/10/2020",1158053.218
"NV","25_34","3/8/2020",2177381.275
"CT","25_34","2/20/2020",1333273.231
"LA","25_34","7/11/2020",1981172.162
"DC","55_64","2/6/2020",245164.418
"NM","55_64","10/14/2020",616641.0715
"WV","65_plus","2/5/2020",673569.8476
"OH","65_plus","5/21/2020",3185422.657
"WA","65_plus","7/27/2020",1733560.264
"OR","45_54","5/17/2020",1149960.402
"DE","65_plus","4/26/2020",204466.3893
"ME","35_44","4/30/2020",361041.6635
"SD","35_44","7/10/2020",330286.4299
"NM","18_24","6/25/2020",504271.5685
"KS","55_64","10/24/2020",912552.5442
"CT","65_plus","10/27/2020",1029123.796
"AL","18_24","5/24/2020",1286092.662
"MT","25_34","8/9/2020",362224.7811
"NM","65_plus","10/3/2020",674667.1408
"AZ","18_24","9/29/2020",1567735.031
"CO","65_plus","4/11/2020",966718.5019
"ME","55_64","8/2/2020",506901.3841
"ID","55_64","6/20/2020",574955.3429
"CT","55_64","6/16/2020",1081441.574
"NM","18_24","8/15/2020",526593.0412
"LA","25_34","6/13/2020",2075298.002
"MS","18_24","2/5/2020",911160.2038
"MA","25_34","8/30/2020",2843709.552
"UT","55_64","9/10/2020",782749.4153
"NH","65_plus","9/21/2020",449201.2278
"ND","55_64","7/12/2020",168461.476
"ND","55_64","8/29/2020",237593.7123
"NE","18_24","7/20/2020",490950.5805
"NE","18_24","2/14/2020",644052.1472
"ME","55_64","7/17/2020",556190.1077
"ME","55_64","9/27/2020",562280.4807
"ME","55_64","5/7/2020",416814.7916
"AR","18_24","3/29/2020",566272.9979
"MO","18_24","7/24/2020",1840780.469
"HI","55_64","7/29/2020",521833.4065
"WV","18_24","5/24/2020",448243.0235
"HI","35_44","5/25/2020",629312.1732
"AR","18_24","3/16/2020",691922.1775
"ID","65_plus","3/25/2020",365056.5802
"ID","65_plus","2/8/2020",421268.8306
"WY","65_plus","5/24/2020",165527.9578
"AK","25_34","8/11/2020",370602.8698
"AK","25_34","8/4/2020",392468.5278
"SD","45_54","4/11/2020",251681.0828
"CT","55_64","6/27/2020",1045922.245
"NM","18_24","10/24/2020",489268.6749
"SD","65_plus","4/9/2020",210128.8987
"MT","55_64","8/15/2020",474360.6502
"WY","55_64","9/14/2020",307600.9341
"DE","45_54","10/5/2020",445913.7684
"DC","25_34","2/26/2020",645911.2251
"MS","45_54","7/16/2020",1170737.57
"ME","25_34","8/2/2020",476937.6401
"DC","25_34","10/19/2020",374814.7031
"RI","35_44","3/16/2020",366180.3568
"HI","35_44","3/29/2020",490415.3732
"VT","35_44","10/1/2020",242120.6527
"UT","18_24","6/21/2020",740311.5794
"OR","65_plus","4/30/2020",1134702.682
"ME","65_plus","5/8/2020",479861.4353
"WY","65_plus","4/26/2020",151379.2124
"IA","18_24","4/2/2020",602691.4931
"UT","65_plus","10/11/2020",650436.4099
"AR","65_plus","6/29/2020",881327.9212
"RI","35_44","4/10/2020",351725.3821
"RI","45_54","7/25/2020",495375.2412
"VT","45_54","6/20/2020",312668.5098
"DE","65_plus","5/16/2020",306897.2474
"HI","45_54","5/6/2020",621495.0452
"HI","35_44","4/3/2020",558428.5553
"VT","25_34","10/21/2020",229723.0951
"DC","55_64","2/14/2020",245257.0312
"SD","18_24","2/23/2020",222182.2919
"KS","65_plus","3/24/2020",729586.9951
"WA","65_plus","5/2/2020",1512834.894
"AK","25_34","4/9/2020",336212.17
"AK","25_34","5/19/2020",399453.747
"KY","65_plus","7/8/2020",1255226.411
"DE","55_64","4/3/2020",271584.6488
"OR","18_24","4/18/2020",819263.7467
"ND","55_64","4/18/2020",155711.0534
"ND","65_plus","5/3/2020",171159.5033
"AK","65_plus","10/24/2020",146473.7529
"DC","65_plus","7/10/2020",116733.0023
"HI","18_24","10/17/2020",583638.6834
"RI","18_24","2/15/2020",361970.3506
"AK","65_plus","9/20/2020",142959.867
"NH","25_34","4/10/2020",371881.3161
"WV","65_plus","4/5/2020",417762.2176
"VT","18_24","6/19/2020",242347.4355
"AK","18_24","7/13/2020",201883.069
"MT","18_24","4/27/2020",198486.8649
"DE","18_24","10/15/2020",278259.8687
"NH","18_24","4/3/2020",250045.5979
"DC","55_64","7/19/2020",96416.20138
"HI","65_plus","6/30/2020",643381.3851
"DC","65_plus","2/15/2020",242249.4094
"DC","65_plus","9/18/2020",159896.0494
"HI","65_plus","8/13/2020",501644.0975
"HI","65_plus","9/30/2020",528645.0199
"AK","18_24","3/22/2020",215133.7007
"AZ","35_44","9/19/2020",2755374.141
"GA","45_54","2/15/2020",5018281.842
"NY","45_54","8/28/2020",8836852.488
"TX","45_54","4/12/2020",5813080.718
"MA","45_54","10/25/2020",2469565.856
"OR","45_54","9/24/2020",1481976.979
"CA","25_34","4/11/2020",13139144.45
"CA","25_34","4/12/2020",11213539.61
"NJ","25_34","6/14/2020",3187251.495
"NY","25_34","9/16/2020",9229501.007
"IL","55_64","8/13/2020",3562310.928
"MI","65_plus","9/27/2020",2762599.027
"PA","45_54","6/19/2020",5284812.667
"WI","45_54","3/3/2020",1966721.841
"WI","45_54","5/25/2020",1893196.272
"TX","25_34","7/29/2020",10323686.38
"WA","55_64","4/2/2020",1483111.828
"ID","65_plus","5/14/2020",430030.5424
"TX","65_plus","6/9/2020",5765215.2
"VA","18_24","9/3/2020",2465218.879
"NV","35_44","7/12/2020",1551425.679
"CA","35_44","4/26/2020",12305524.61
"WA","35_44","4/21/2020",2031783.31
"TX","45_54","9/4/2020",10048853.6
"WI","45_54","8/1/2020",2321466.826
"NH","55_64","6/18/2020",501482.3172
"NH","55_64","8/9/2020",564314.4045
"OH","35_44","10/1/2020",4312896.415
"OH","35_44","6/19/2020",4589370.022
"TN","45_54","2/11/2020",2649346.898
"MS","45_54","9/14/2020",1234202.523
"NY","35_44","10/1/2020",8770937.144
"CA","18_24","10/10/2020",11653968.5
"MI","45_54","6/15/2020",3726880.347
"MI","45_54","3/20/2020",3539988.165
"GA","35_44","9/7/2020",3909733.057
"TX","25_34","5/29/2020",11422598.85
"OH","35_44","7/30/2020",4231629.032
"PA","45_54","7/5/2020",4334318.84
"FL","45_54","5/4/2020",6795425.665
"WA","45_54","10/1/2020",2593729.49
"TX","45_54","10/22/2020",9516302.814
"FL","25_34","10/3/2020",9183317.905
"TX","55_64","3/2/2020",7401668.784
"NY","45_54","4/7/2020",6396702.959
"MI","35_44","2/8/2020",3928064.608
"MI","35_44","3/9/2020",3473583.639
"NC","35_44","7/6/2020",3766886.131
"MO","18_24","8/30/2020",1623463.088
"MO","18_24","9/11/2020",1743749.274
"MO","18_24","9/21/2020",1585097.669
"IN","25_34","7/19/2020",2173838.768
"AL","35_44","9/28/2020",1714835.146
"TX","45_54","7/20/2020",8521514.831
"CA","18_24","7/21/2020",9155909.01
"CA","18_24","2/19/2020",13327183.19
"NC","45_54","10/4/2020",3495511.292
"TN","45_54","6/10/2020",2616348.71
"OH","18_24","2/29/2020",3626387.665
"NJ","45_54","8/18/2020",3821201.496
"NM","25_34","8/28/2020",741172.9178
"NM","25_34","6/30/2020",754498.0324
"IA","45_54","10/20/2020",1119402.033
"IA","45_54","8/11/2020",1232157.708
"WI","55_64","7/14/2020",1493285.347
"KY","25_34","9/26/2020",1864711.807
"MO","45_54","8/19/2020",2455117.857
"SD","65_plus","3/7/2020",320943.4455
"AK","35_44","2/12/2020",289338.2444
"LA","35_44","8/3/2020",1696180.795
"MN","45_54","5/13/2020",1646898.86
"CA","25_34","4/13/2020",11625987.12
"FL","35_44","3/20/2020",7539919.178
"WI","45_54","3/13/2020",2317095.342
"SC","45_54","2/9/2020",1882629.683
"IN","35_44","8/8/2020",2741927.181
"OH","55_64","5/22/2020",3407947.029
"IL","18_24","8/18/2020",3590131.024
"IL","18_24","8/27/2020",3412679.98
"FL","35_44","10/17/2020",9462393.326
"MN","45_54","2/1/2020",1746455.498
"VA","25_34","2/24/2020",3326709.868
"NC","25_34","7/24/2020",3959570.758
"FL","35_44","5/9/2020",7324683.041
"CT","35_44","10/11/2020",1349953.413
"MO","35_44","9/20/2020",2085044.684
"MO","35_44","6/12/2020",2472078.134
"TX","35_44","6/1/2020",9545398.49
"IN","65_plus","10/23/2020",1938045.079
"MD","45_54","3/17/2020",2156934.553
"AZ","55_64","9/4/2020",1873279.288
"OH","45_54","4/4/2020",3703701.511
"NY","25_34","5/29/2020",7559710.088
"NC","35_44","5/12/2020",3429283.846
"MI","35_44","9/11/2020",4119812.533
"DC","35_44","5/13/2020",282973.9642
"NJ","25_34","10/25/2020",3540457.492
"IL","25_34","7/25/2020",5633498.777
"IL","25_34","6/16/2020",4822397.034
"MD","25_34","7/28/2020",2307119.298
"KS","35_44","4/20/2020",825091.6754
"AZ","35_44","2/12/2020",2739150.658
"PA","65_plus","9/7/2020",3460272.823
"WA","55_64","10/2/2020",2201080.832
"SC","35_44","7/16/2020",1949471.584
"CO","35_44","10/1/2020",2185090.977
"AZ","18_24","10/13/2020",1587253.846
"MA","65_plus","8/17/2020",1925984.957
"CO","45_54","4/16/2020",1351000.779
"MI","45_54","3/21/2020",3249474.612
"MD","65_plus","5/7/2020",1437868.318
"MT","45_54","5/19/2020",369298.1873
"NC","55_64","8/23/2020",2643391.216
"WV","25_34","4/1/2020",478169.9189
"NE","55_64","10/11/2020",517366.9917
"VA","35_44","8/9/2020",3168492.886
"CA","55_64","5/23/2020",9592096.519
"CA","55_64","6/21/2020",9507029.192
"IN","25_34","4/10/2020",1934488.99
"PA","45_54","6/12/2020",5439634.413
"WV","35_44","5/25/2020",568585.3329
"IN","55_64","9/28/2020",1780305.409
"NE","45_54","9/14/2020",714322.238
"ND","45_54","10/29/2020",261710.1401
"ND","45_54","8/15/2020",278399.5096
"WA","55_64","7/13/2020",1965547.67
"FL","25_34","10/22/2020",7836865.101
"ND","65_plus","9/12/2020",267619.0098
"ND","65_plus","3/9/2020",200146.5254
"MN","65_plus","8/20/2020",1514663.936
"CA","25_34","4/14/2020",12477292.07
"GA","35_44","6/21/2020",3959428.226
"OK","55_64","7/12/2020",1005420.862
"SC","18_24","2/16/2020",1435178.19
"MT","45_54","4/10/2020",332220.4683
"DC","35_44","2/22/2020",487553.9204
"HI","25_34","9/12/2020",767572.7573
"AR","55_64","8/31/2020",866171.6867
"AR","25_34","6/17/2020",1231335.262
"WY","45_54","9/15/2020",326789.9608
"IA","25_34","2/28/2020",1182481.337
"WA","65_plus","5/13/2020",1664084.524
"KS","45_54","10/13/2020",1078767.875
"MD","35_44","2/20/2020",2395480.524
"KS","35_44","7/27/2020",944475.6217
"VT","55_64","6/24/2020",208401.8071
"VT","55_64","5/12/2020",170272.83
"MN","35_44","7/2/2020",1925175.474
"KS","65_plus","2/24/2020",848952.847
"SD","35_44","2/17/2020",226376.3792
"KS","18_24","4/4/2020",602643.7592
"SC","25_34","4/25/2020",1696701.917
"WA","18_24","10/29/2020",1674783.074
"MO","65_plus","6/19/2020",1919783.074
"CA","55_64","2/15/2020",13443600.29
"NE","45_54","6/2/2020",622999.7828
"WV","55_64","4/11/2020",514199.5169
"WV","55_64","8/30/2020",575348.0292
"OH","65_plus","7/28/2020",3093551.249
"WI","35_44","2/23/2020",1984442.989
"MI","18_24","10/10/2020",3284577.145
"TN","25_34","8/6/2020",2726969.462
"FL","55_64","5/21/2020",5720865.429
"KY","55_64","10/19/2020",1274989.364
"AR","35_44","6/12/2020",1259144.911
"AZ","45_54","3/26/2020",2038162.524
"NE","35_44","2/5/2020",661228.0367
"ND","35_44","5/4/2020",187070.5869
"IA","35_44","4/24/2020",924476.222
"IA","35_44","3/18/2020",852060.6555
"SC","65_plus","4/21/2020",1352677.819
"AL","55_64","4/21/2020",1246818.229
"CO","55_64","8/7/2020",1731465.107
"FL","35_44","9/20/2020",7694555.722
"AL","25_34","6/27/2020",2067499.813
"GA","25_34","6/12/2020",4588903.124
"NV","45_54","7/16/2020",1310314.68
"KY","45_54","7/7/2020",1712317.144
"SC","45_54","10/4/2020",1931520.731
"SC","45_54","6/20/2020",2269625.284
"NC","25_34","3/28/2020",3118683.019
"NC","55_64","10/18/2020",2740744.903
"OR","35_44","5/28/2020",1361645.595
"MS","25_34","6/12/2020",1446103.962
"NE","25_34","10/25/2020",629704.8018
"AZ","55_64","7/8/2020",1646689.2
"MA","18_24","10/21/2020",1850250.127
"WI","55_64","2/15/2020",1835674.738
"KS","55_64","2/26/2020",851598.8344
"MD","25_34","3/15/2020",2317617.923
"PA","25_34","6/8/2020",4117438.637
"AL","18_24","8/30/2020",1268318.597
"WI","65_plus","5/12/2020",1482104.331
"MI","65_plus","5/26/2020",2666524.274
"NH","25_34","9/10/2020",464410.0544
"CT","55_64","8/27/2020",1049050.617
"WI","25_34","6/28/2020",2111413.742
"ME","45_54","3/8/2020",582818.5856
"MT","35_44","8/18/2020",380189.3634
"WA","45_54","4/14/2020",2023348.791
"MN","55_64","5/11/2020",1137926.965
"MN","55_64","2/2/2020",1475448.771
"MA","45_54","6/9/2020",2354758.643
"NE","18_24","8/27/2020",590665.432
"OH","65_plus","5/16/2020",3219793.463
"PA","18_24","10/29/2020",3053703.832
"NV","35_44","5/29/2020",1137808.876
"TX","65_plus","4/19/2020",4210165.739
"ND","65_plus","7/21/2020",252773.3252
"CO","18_24","3/5/2020",1552300.739
"IL","65_plus","8/20/2020",3407904.797
"IA","35_44","6/5/2020",1093439.981
"SC","55_64","10/12/2020",1671793.78
"KS","55_64","9/10/2020",831048.5834
"KS","55_64","9/14/2020",846696.4485
"VT","35_44","7/27/2020",215965.2309
"OK","18_24","8/14/2020",1336345.914
"WY","18_24","5/1/2020",134951.7175
"IA","25_34","5/31/2020",1004556.079
"CT","55_64","2/15/2020",1318010.445
"MD","55_64","10/24/2020",1878831.308
"RI","35_44","9/2/2020",383533.7788
"HI","45_54","6/25/2020",624806.8267
"MI","55_64","8/2/2020",2374221.005
"SD","55_64","9/1/2020",342028.6425
"OK","55_64","8/23/2020",1011047.283
"CT","65_plus","5/25/2020",815732.8056
"AL","35_44","3/15/2020",1763508.354
"RI","45_54","10/1/2020",448266.4276
"MD","45_54","3/25/2020",1746631.566
"SD","65_plus","5/14/2020",275431.4646
"WI","18_24","5/15/2020",1310768.988
"DE","55_64","5/8/2020",299713.2151
"MD","65_plus","8/23/2020",1472274.843
"MI","18_24","5/11/2020",1858958.044
"AR","55_64","4/18/2020",867449.6031
"NC","18_24","5/29/2020",2555626.893
"CA","65_plus","9/29/2020",9769518.083
"WA","18_24","3/10/2020",1757208.016
"DC","25_34","8/21/2020",419851.1756
"NJ","65_plus","6/18/2020",2318786.106
"OR","35_44","3/31/2020",1072340.614
"IA","55_64","6/10/2020",832472.6597
"MS","25_34","7/13/2020",1253616.406
"MS","25_34","5/24/2020",1085031.596
"OK","25_34","6/7/2020",1606657.175
"NV","55_64","2/18/2020",1364627.935
"NM","45_54","7/29/2020",690194.7856
"IA","55_64","5/23/2020",835474.3215
"NM","35_44","7/26/2020",566757.2225
"MT","25_34","8/2/2020",351532.1126
"MT","25_34","4/7/2020",249218.3501
"NH","35_44","8/28/2020",635690.6563
"WY","45_54","9/9/2020",318892.0973
"AK","55_64","3/31/2020",155211.8501
"NV","25_34","5/21/2020",1127987.991
"UT","55_64","8/17/2020",664512.6046
"WY","45_54","4/7/2020",176122.778
"IA","65_plus","8/16/2020",912711.068
"NH","35_44","7/11/2020",591391.8806
"HI","18_24","7/16/2020",500441.8442
"MN","18_24","6/18/2020",1249647.231
"CT","18_24","3/11/2020",1010872.494
"CT","18_24","2/24/2020",994925.5113
"OR","25_34","5/4/2020",1194653.756
"GA","18_24","4/12/2020",1463506.251
"KY","65_plus","10/19/2020",1204430.095
"DC","45_54","8/23/2020",205701.807
"SC","18_24","7/10/2020",1460199.009
"ID","65_plus","9/14/2020",499245.2401
"IN","55_64","2/12/2020",1854011.984
"LA","25_34","10/2/2020",2172363.773
"OH","45_54","7/24/2020",4730897.96
"FL","65_plus","2/1/2020",9236528.895
"IN","25_34","9/8/2020",2307503.952
"WY","45_54","3/12/2020",240614.8234
"KS","35_44","2/13/2020",973426.4751
"MD","65_plus","5/28/2020",1467636.596
"IL","35_44","8/23/2020",4546453.005
"OR","45_54","6/19/2020",1506717.768
"MA","35_44","7/22/2020",2650487.129
"OK","45_54","10/20/2020",1441424.143
"CA","18_24","4/8/2020",7604808.093
"NE","25_34","7/17/2020",796542.6982
"AR","25_34","7/14/2020",1179500.615
"AL","45_54","10/4/2020",1739433.502
"MO","65_plus","2/21/2020",2178256.489
"OR","65_plus","6/22/2020",1216160.647
"VA","55_64","10/21/2020",2469335.514
"SD","35_44","8/18/2020",307815.6656
"LA","45_54","9/23/2020",1832280.891
"WA","18_24","5/25/2020",1189592.309
"RI","55_64","10/26/2020",270302.5116
"RI","55_64","2/3/2020",344681.2495
"DE","45_54","8/1/2020",463365.1454
"OH","25_34","4/21/2020",3249990.323
"PA","65_plus","7/29/2020",3945710.275
"AZ","65_plus","4/25/2020",1586730.327
"ND","45_54","2/5/2020",266637.9938
"LA","18_24","5/2/2020",1236185.814
"KY","45_54","2/16/2020",1743848.808
"CT","45_54","3/13/2020",1659686.313
"AZ","18_24","6/14/2020",1562921.296
"AZ","18_24","8/8/2020",1682016.672
"CO","18_24","9/27/2020",1388347.225
"RI","25_34","6/22/2020",390181.4116
"AR","35_44","5/11/2020",989219.016
"MO","25_34","6/18/2020",2363298.676
"MO","25_34","5/6/2020",2030462.645
"AL","18_24","3/5/2020",1579452.052
"AR","65_plus","3/14/2020",1060230.76
"OR","35_44","7/10/2020",1537478.856
"DE","45_54","3/2/2020",444181.7823
"AZ","65_plus","3/27/2020",1726632.955
"MS","25_34","5/11/2020",1193947.976
"GA","55_64","10/5/2020",2891318.615
"ME","45_54","9/12/2020",778257.5318
"NJ","65_plus","8/31/2020",2708552.872
"OH","65_plus","4/9/2020",2495540.31
"UT","25_34","9/5/2020",1501749.897
"ND","65_plus","10/17/2020",237831.165
"MN","25_34","2/11/2020",1886369.856
"OR","55_64","10/27/2020",1284827.337
"ID","65_plus","4/26/2020",320471.6661
"SD","45_54","9/19/2020",419036.3202
"CT","65_plus","5/7/2020",884291.7156
"AL","35_44","8/30/2020",1624587.06
"FL","65_plus","7/20/2020",7138015.557
"KY","25_34","5/5/2020",1368236.57
"IA","18_24","8/25/2020",896953.7445
"SD","35_44","8/25/2020",297675.8007
"AZ","65_plus","7/7/2020",1788112.942
"TN","55_64","5/24/2020",2019871.323
"NE","25_34","8/18/2020",735875.5804
"UT","45_54","2/25/2020",943261.1377
"MT","55_64","10/29/2020",347788.6285
"MN","55_64","10/23/2020",1458357.437
"VT","55_64","10/24/2020",269898.7606
"NM","45_54","6/21/2020",666633.3619
"AK","45_54","8/2/2020",306329.5534
"RI","45_54","7/8/2020",422375.3237
"KS","18_24","5/16/2020",800105.3391
"VT","45_54","6/12/2020",257345.899
"HI","35_44","6/16/2020",642369.9006
"IA","65_plus","3/26/2020",738029.8309
"CT","18_24","5/3/2020",769776.4505
"IN","65_plus","5/12/2020",1685716.403
"DE","35_44","6/9/2020",399280.2409
"RI","25_34","10/29/2020",369428.1016
"MS","55_64","5/5/2020",894451.5768
"NV","25_34","8/21/2020",1447416.144
"OK","65_plus","10/24/2020",1216005.747
"DE","45_54","7/25/2020",509451.9157
"DC","55_64","6/23/2020",139919.2637
"UT","55_64","8/15/2020",701181.0003
"MD","18_24","4/29/2020",1157285.364
"MD","18_24","5/2/2020",1395251.807
"WY","55_64","4/15/2020",148846.8865
"HI","55_64","7/20/2020",447773.4627
"AK","55_64","3/7/2020",264524.798
"ID","35_44","4/2/2020",397351.1978
"WY","18_24","8/16/2020",192276.2322
"RI","35_44","4/15/2020",340654.4256
"VA","65_plus","6/21/2020",1945002.133
"SD","45_54","3/18/2020",274870.2342
"VT","18_24","6/16/2020",230403.9475
"WV","25_34","5/21/2020",552687.5729
"SD","25_34","10/12/2020",309214.168
"CO","65_plus","6/6/2020",1216056.179
"ID","18_24","9/22/2020",444456.7091
"DC","25_34","7/14/2020",358087.9245
"DC","25_34","5/26/2020",337259.9345
"RI","45_54","4/25/2020",378400.6453
"ME","18_24","7/31/2020",374512.7833
"ME","18_24","9/20/2020",297143.8043
"NH","65_plus","5/7/2020",372138.7965
"OR","18_24","4/22/2020",724112.0554
"OR","18_24","6/20/2020",1010726.793
"WY","45_54","8/19/2020",337949.705
"KS","65_plus","9/19/2020",922523.8142
"VT","35_44","5/17/2020",167487.4164
"VT","65_plus","3/12/2020",247117.9534
"VT","65_plus","5/18/2020",193603.0101
"VT","65_plus","5/3/2020",178128.1609
"AR","55_64","7/21/2020",860080.0964
"ND","55_64","6/1/2020",202121.6091
"SD","25_34","4/2/2020",211601.3694
"NV","65_plus","4/16/2020",631124.0393
"WY","65_plus","8/6/2020",275021.0383
"DC","25_34","7/13/2020",347083.6443
"HI","65_plus","2/22/2020",1189110.959
"WY","65_plus","6/6/2020",220134.8537
"ND","18_24","3/22/2020",127261.0292
"WV","18_24","5/16/2020",427104.372
"DC","18_24","8/26/2020",202328.3109
"AK","25_34","3/18/2020",337124.7663
"WV","18_24","6/18/2020",373791.0431
"DE","18_24","10/19/2020",236276.4227
"DC","45_54","4/14/2020",173510.2206
"DC","25_34","6/25/2020",388239.6841
"RI","18_24","2/23/2020",346988.4042
"RI","65_plus","10/2/2020",389859.3428
"DC","18_24","3/30/2020",142970.4639
"AK","25_34","10/12/2020",262838.2048
"UT","65_plus","4/29/2020",510508.7376
"DC","45_54","4/3/2020",183946.502
"RI","18_24","4/5/2020",151806.5087
"ND","55_64","4/4/2020",150152.2075
"MT","18_24","9/20/2020",274878.9859
"SD","18_24","7/1/2020",239361.8826
"HI","35_44","6/22/2020",651262.7301
"HI","65_plus","9/15/2020",564810.9798
"HI","65_plus","8/5/2020",711326.0391
"DC","18_24","6/9/2020",164807.7674
"VT","18_24","4/9/2020",99339.34984
"DC","65_plus","3/19/2020",220238.537
"IN","45_54","4/16/2020",2120104.37
"MA","45_54","10/16/2020",2848253.764
"MA","45_54","4/1/2020",2096380.647
"NY","25_34","8/20/2020",9435803.906
"NV","25_34","7/17/2020",1456686.6
"VA","35_44","9/17/2020",3074893.647
"WI","45_54","8/10/2020",2082853.48
"WI","45_54","2/26/2020",2012615.1
"WI","45_54","6/28/2020",2159530.016
"WA","65_plus","5/18/2020",1685728.61
"TX","65_plus","4/7/2020",4852558.777
"FL","55_64","10/21/2020",6537544.23
"VA","18_24","2/20/2020",2547634.678
"OR","35_44","2/5/2020",1420537.219
"WA","35_44","2/4/2020",2565087.543
"NC","45_54","2/18/2020",3863301.491
"WI","45_54","8/16/2020",2257994.364
"NH","55_64","10/21/2020",467662.4673
"OH","45_54","10/28/2020",4454138.271
"GA","55_64","3/18/2020",2744374.483
"NM","55_64","2/25/2020",642742.5769
"OH","35_44","9/26/2020",4836956.718
"OH","35_44","8/28/2020",4405214.847
"MS","45_54","10/13/2020",1211374.405
"MS","45_54","4/21/2020",1064820.098
"NY","35_44","5/23/2020",6777606.88
"NY","35_44","9/10/2020",8311138.598
"IL","55_64","10/29/2020",3359969.413
"TX","35_44","10/1/2020",10449982.2
"CT","35_44","9/10/2020",1316783.264
"LA","55_64","2/22/2020",2030953.809
"TX","35_44","3/7/2020",12843088.73
"WA","45_54","6/19/2020",2592777.579
"OH","18_24","8/23/2020",3085007.799
"TX","25_34","4/8/2020",8357359.721
"LA","45_54","5/2/2020",1794674.993
"FL","25_34","8/3/2020",7237186.691
"MA","25_34","9/6/2020",2806296.488
"TN","45_54","7/14/2020",2590651.669
"MN","45_54","8/25/2020",1934499.941
"MN","45_54","6/21/2020",1688288.644
"TX","55_64","4/14/2020",5346495.068
"NE","25_34","2/18/2020",673062.5151
"MI","35_44","2/19/2020",3579944.829
"NC","35_44","9/28/2020",3773728.466
"MO","35_44","9/5/2020",2522029.906
"IL","35_44","6/10/2020",4498429.425
"SC","25_34","10/17/2020",2295571.741
"SC","25_34","7/27/2020",1939493.228
"TX","18_24","3/8/2020",8323662.965
"NM","25_34","6/10/2020",695240.8178
"LA","65_plus","10/25/2020",1297413.011
"VA","25_34","9/1/2020",3346473.801
"LA","18_24","2/17/2020",1534267.657
"KY","25_34","7/14/2020",1752693.162
"FL","65_plus","9/4/2020",8251801.103
"WA","65_plus","6/22/2020",1861542.331
"CA","65_plus","9/30/2020",9919032.714
"KS","45_54","2/3/2020",1023655.471
"MO","45_54","10/17/2020",2724677.133
"KS","45_54","6/30/2020",1080424.81
"OK","35_44","10/21/2020",1423313.777
"FL","35_44","7/2/2020",7993469.803
"CO","35_44","9/22/2020",2123529.133
"KY","25_34","2/18/2020",1718770.776
"FL","65_plus","9/6/2020",7063056.232
"FL","65_plus","9/28/2020",7790038.07
"PA","45_54","2/9/2020",5277704.607
"MI","45_54","10/14/2020",3949799.827
"SC","35_44","3/11/2020",2031669.574
"ID","45_54","4/28/2020",459288.9265
"MN","45_54","7/17/2020",1938151.951
"AL","35_44","10/10/2020",1726994.058
"SC","25_34","5/6/2020",1703105.49
"NY","25_34","4/30/2020",6534812.075
"MI","35_44","9/2/2020",3807379.709
"MD","35_44","7/22/2020",2130438.971
"MN","55_64","7/13/2020",1327285.717
"WI","55_64","5/30/2020",1751134.787
"IL","25_34","8/30/2020",5120428.176
"MD","25_34","5/2/2020",2229392.42
"MD","25_34","2/13/2020",2430612.447
"MD","25_34","3/25/2020",1605735.151
"KS","35_44","7/19/2020",914224.4965
"MO","65_plus","8/17/2020",1758891.968
"AL","45_54","9/11/2020",2111036.305
"AZ","35_44","10/2/2020",2639508.958
"AL","65_plus","9/11/2020",1644773.332
"AR","35_44","5/5/2020",1051310.672
"MS","35_44","8/2/2020",992682.9169
"NM","35_44","6/7/2020",603870.4965
"PA","65_plus","9/6/2020",3793153.496
"NH","65_plus","10/15/2020",538195.7786
"WV","65_plus","9/21/2020",665050.3218
"MN","35_44","3/12/2020",1800080.158
"IN","18_24","9/7/2020",1714908.782
"IN","18_24","8/16/2020",1919674.812
"SC","55_64","8/29/2020",1750433.406
"CA","45_54","6/15/2020",13071335.2
"NY","18_24","10/28/2020",5907084.788
"NY","18_24","10/23/2020",6434414.839
"FL","25_34","4/13/2020",5209696.575
"PA","55_64","9/27/2020",3559717.268
"AZ","18_24","3/7/2020",2326287.788
"DE","65_plus","4/14/2020",279525.7513
"UT","35_44","8/1/2020",1118269.424
"TX","35_44","10/16/2020",11063554.12
"TX","55_64","5/17/2020",5657484.841
"MI","55_64","7/4/2020",2871555.758
"NY","55_64","4/25/2020",5258965.144
"NC","55_64","8/10/2020",2891009.257
"RI","25_34","7/14/2020",379245.496
"CT","25_34","5/1/2020",1039104.946
"CA","55_64","6/2/2020",9197557.041
"CA","55_64","6/25/2020",9849598.488
"IN","25_34","3/20/2020",2150423.602
"NY","35_44","5/8/2020",6773599.956
"WY","35_44","6/13/2020",240800.1533
"NY","35_44","3/22/2020",5675804.098
"CO","45_54","8/17/2020",2049132.463
"KS","45_54","2/15/2020",1242310.656
"NC","18_24","9/30/2020",2703225.937
"MI","25_34","2/7/2020",3546122.377
"CA","55_64","4/28/2020",8763215.742
"MD","65_plus","4/27/2020",1312668.177
"PA","25_34","4/14/2020",3182250.768
"WI","55_64","5/27/2020",1526501.639
"ND","35_44","9/28/2020",213273.9006
"TN","35_44","6/28/2020",2576608.344
"LA","65_plus","8/27/2020",928627.6385
"NY","65_plus","9/12/2020",6706290.022
"MD","35_44","10/8/2020",2332697.067
"ID","45_54","10/13/2020",540568.7315
"AZ","45_54","3/10/2020",2685840.495
"SC","35_44","5/22/2020",2048597.241
